review_id,service_id,review_text,claim_type
3251,8,"The Dental Cleaning was done with precision, and I felt at ease.",Counterclaim
3252,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Counterclaim
3253,6,The staff made the MRI Scan process easy and stress-free.,Evidence
3254,6,"I was not satisfied with the MRI Scan results, it didn’t work for me.",Counterclaim
3255,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Counterclaim
3256,10,My Chiropractic Adjustment experience was frustrating. I had to wait for a long time.,Rebuttal
3257,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
3258,5,I don’t think the Physical Therapy was necessary. It didn’t help at all.,Claim
3259,5,I had a great experience with the Physical Therapy. The staff was very helpful.,Claim
3260,3,"The staff didn’t explain the Blood Test procedure well, which left me confused.",Claim
3261,3,I appreciated the clarity of the process during the Blood Test.,Evidence
3262,7,The Flu Shot didn't meet my expectations at all.,Rebuttal
3263,3,I don’t think the Blood Test was necessary. It didn’t help at all.,Claim
3264,1,The X-ray Imaging was thorough and informative. Great service.,Evidence
3265,10,The Chiropractic Adjustment was conducted efficiently and professionally.,Counterclaim
3266,1,I appreciated the clarity of the process during the X-ray Imaging.,Evidence
3267,3,The staff made the Blood Test process easy and stress-free.,Claim
3268,10,I had an awful experience with the Chiropractic Adjustment. The staff was rude.,Rebuttal
3269,7,"The Flu Shot was done with precision, and I felt at ease.",Evidence
3270,3,I don’t think the Blood Test was necessary. It didn’t help at all.,Counterclaim
3271,5,Everything about the Physical Therapy went smoothly and as expected.,Rebuttal
3272,1,I felt well-cared for during my X-ray Imaging procedure.,Evidence
3273,10,I had an awful experience with the Chiropractic Adjustment. The staff was rude.,Claim
3274,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Evidence
3275,7,My Flu Shot experience was frustrating. I had to wait for a long time.,Rebuttal
3276,8,I felt well-cared for during my Dental Cleaning procedure.,Claim
3277,8,The Dental Cleaning was thorough and informative. Great service.,Counterclaim
3278,9,The Mental Health Counseling didn't meet my expectations at all.,Rebuttal
3279,4,I had a great experience with the Vaccination. The staff was very helpful.,Rebuttal
3280,5,The Physical Therapy was thorough and informative. Great service.,Rebuttal
3281,4,"The Vaccination took way too long, and I felt uncomfortable throughout.",Claim
3282,1,I felt well-cared for during my X-ray Imaging procedure.,Counterclaim
3283,3,"The Blood Test took way too long, and I felt uncomfortable throughout.",Claim
3284,10,"I was not satisfied with the Chiropractic Adjustment results, it didn’t work for me.",Claim
3285,9,The Mental Health Counseling didn't meet my expectations at all.,Rebuttal
3286,6,The MRI Scan was quick and painless. Highly recommend it.,Evidence
3287,3,I had a great experience with the Blood Test. The staff was very helpful.,Claim
3288,1,I felt well-cared for during my X-ray Imaging procedure.,Evidence
3289,10,The Chiropractic Adjustment was thorough and informative. Great service.,Counterclaim
3290,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Rebuttal
3291,9,The staff made the Mental Health Counseling process easy and stress-free.,Counterclaim
3292,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Counterclaim
3293,4,I had an awful experience with the Vaccination. The staff was rude.,Evidence
3294,10,I appreciated the clarity of the process during the Chiropractic Adjustment.,Rebuttal
3295,10,The Chiropractic Adjustment was thorough and informative. Great service.,Counterclaim
3296,3,The Blood Test was conducted efficiently and professionally.,Rebuttal
3297,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Evidence
3298,2,"The General Checkup was done with precision, and I felt at ease.",Claim
3299,1,I had a great experience with the X-ray Imaging. The staff was very helpful.,Rebuttal
3300,4,The Vaccination was conducted efficiently and professionally.,Rebuttal
3301,6,The MRI Scan was quick and painless. Highly recommend it.,Claim
3302,3,I felt well-cared for during my Blood Test procedure.,Rebuttal
3303,7,The Flu Shot was quick and painless. Highly recommend it.,Claim
3304,9,"I was not satisfied with the Mental Health Counseling results, it didn’t work for me.",Claim
3305,8,The Dental Cleaning didn't meet my expectations at all.,Counterclaim
3306,9,"The Mental Health Counseling was painful, and I wouldn't recommend it to anyone.",Rebuttal
3307,10,Everything about the Chiropractic Adjustment went smoothly and as expected.,Evidence
3308,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Claim
3309,3,The Blood Test was thorough and informative. Great service.,Claim
3310,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Counterclaim
3311,5,The Physical Therapy was thorough and informative. Great service.,Rebuttal
3312,8,The Dental Cleaning was exactly what I needed to feel better.,Rebuttal
3313,10,"The staff didn’t explain the Chiropractic Adjustment procedure well, which left me confused.",Claim
3314,7,"The Flu Shot was done with precision, and I felt at ease.",Evidence
3315,2,"I was not satisfied with the General Checkup results, it didn’t work for me.",Claim
3316,7,The Flu Shot was exactly what I needed to feel better.,Evidence
3317,3,"The Blood Test was done with precision, and I felt at ease.",Claim
3318,1,I appreciated the clarity of the process during the X-ray Imaging.,Rebuttal
3319,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Claim
3320,7,I felt well-cared for during my Flu Shot procedure.,Counterclaim
3321,5,The Physical Therapy was quick and painless. Highly recommend it.,Claim
3322,2,The General Checkup was thorough and informative. Great service.,Claim
3323,2,I appreciated the clarity of the process during the General Checkup.,Counterclaim
3324,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Rebuttal
3325,9,"The staff didn’t explain the Mental Health Counseling procedure well, which left me confused.",Evidence
3326,6,The MRI Scan was conducted efficiently and professionally.,Evidence
3327,7,The Flu Shot was quick and painless. Highly recommend it.,Evidence
3328,9,"I was not satisfied with the Mental Health Counseling results, it didn’t work for me.",Evidence
3329,5,The Physical Therapy was exactly what I needed to feel better.,Evidence
3330,7,The Flu Shot was quick and painless. Highly recommend it.,Claim
3331,2,Everything about the General Checkup went smoothly and as expected.,Claim
3332,6,The staff made the MRI Scan process easy and stress-free.,Claim
3333,4,"The Vaccination took way too long, and I felt uncomfortable throughout.",Claim
3334,8,The Dental Cleaning didn't meet my expectations at all.,Evidence
3335,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Evidence
3336,5,The Physical Therapy was exactly what I needed to feel better.,Claim
3337,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Claim
3338,7,My Flu Shot experience was frustrating. I had to wait for a long time.,Claim
3339,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Rebuttal
3340,3,I had a great experience with the Blood Test. The staff was very helpful.,Evidence
3341,8,The Dental Cleaning didn't meet my expectations at all.,Claim
3342,7,I had a great experience with the Flu Shot. The staff was very helpful.,Rebuttal
3343,9,The Mental Health Counseling didn't meet my expectations at all.,Claim
3344,7,"I was not satisfied with the Flu Shot results, it didn’t work for me.",Rebuttal
3345,5,The Physical Therapy didn't meet my expectations at all.,Counterclaim
3346,4,The Vaccination was exactly what I needed to feel better.,Counterclaim
3347,9,The Mental Health Counseling was thorough and informative. Great service.,Counterclaim
3348,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Rebuttal
3349,10,I appreciated the clarity of the process during the Chiropractic Adjustment.,Rebuttal
3350,1,The X-ray Imaging was conducted efficiently and professionally.,Claim
3351,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
3352,8,The Dental Cleaning was exactly what I needed to feel better.,Rebuttal
3353,4,I had a great experience with the Vaccination. The staff was very helpful.,Counterclaim
3354,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Counterclaim
3355,7,The Flu Shot was conducted efficiently and professionally.,Rebuttal
3356,9,"The Mental Health Counseling took way too long, and I felt uncomfortable throughout.",Claim
3357,6,"The staff didn’t explain the MRI Scan procedure well, which left me confused.",Evidence
3358,7,I appreciated the clarity of the process during the Flu Shot.,Evidence
3359,9,I felt well-cared for during my Mental Health Counseling procedure.,Counterclaim
3360,5,I felt well-cared for during my Physical Therapy procedure.,Counterclaim
3361,9,"The Mental Health Counseling was done with precision, and I felt at ease.",Counterclaim
3362,2,I appreciated the clarity of the process during the General Checkup.,Counterclaim
3363,8,"The Dental Cleaning was painful, and I wouldn't recommend it to anyone.",Rebuttal
3364,2,The General Checkup was thorough and informative. Great service.,Counterclaim
3365,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Evidence
3366,8,The Dental Cleaning was conducted efficiently and professionally.,Evidence
3367,7,I felt very comfortable during the Flu Shot. The procedure was seamless.,Counterclaim
3368,3,The staff made the Blood Test process easy and stress-free.,Rebuttal
3369,9,The Mental Health Counseling was thorough and informative. Great service.,Rebuttal
3370,9,The Mental Health Counseling was conducted efficiently and professionally.,Claim
3371,1,The X-ray Imaging was exactly what I needed to feel better.,Claim
3372,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Rebuttal
3373,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Rebuttal
3374,8,"The Dental Cleaning took way too long, and I felt uncomfortable throughout.",Counterclaim
3375,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Evidence
3376,2,"The staff didn’t explain the General Checkup procedure well, which left me confused.",Claim
3377,1,Everything about the X-ray Imaging went smoothly and as expected.,Evidence
3378,6,I felt well-cared for during my MRI Scan procedure.,Claim
3379,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Claim
3380,10,I had a great experience with the Chiropractic Adjustment. The staff was very helpful.,Evidence
3381,3,The Blood Test was exactly what I needed to feel better.,Claim
3382,4,The Vaccination was exactly what I needed to feel better.,Counterclaim
3383,4,Everything about the Vaccination went smoothly and as expected.,Counterclaim
